,CLOSEPRICE,CLOSEPRICE_ADJUSTED,CLOSEPRICE_G_ADJUSTED,DATES_GMT,DATES_LOC,LST_PX_RAW,MIDPRICE,MIDPRICE_ADJUSTED,MIDPRICE_G_ADJUSTED,MID_PX_RAW,MONTH,VOLUME,VOLUME_ADJUSTED,VOLUME_G_ADJUSTED,VWAP,VWAP_ADJUSTED,VWAP_G_ADJUSTED,YEAR
2008-07-10,62980.0,73570.0,86053.33832670169,1215648000.0,1215648000.0,62980.0,62980.0,73570.0,86053.33832670169,62980.0,6.0,1620.0,1620.0,1185.6320973005363,0.0,45930.0,0.0,1216080000.0
2008-07-11,62980.0,73570.0,86053.33832670169,1215734400.0,1215734400.0,62980.0,62980.0,73570.0,86053.33832670169,62980.0,6.0,1830.0,1830.0,1339.3251469506065,0.0,45930.0,0.0,1216080000.0
2008-07-14,63240.0,73830.0,86408.59186695164,1215993600.0,1215993600.0,63240.0,63240.0,73830.0,86408.59186695164,63240.0,6.0,1940.0,1940.0,1419.8310301006422,0.0,45930.0,0.0,1216080000.0
2008-07-15,62770.0,73360.0,85766.40277496136,1216080000.0,1216080000.0,62770.0,62770.0,73360.0,85766.40277496136,62770.0,7.0,3028.0,3028.0,2228.4642216077377,0.0,45580.0,0.0,1216080000.0
2008-07-16,62580.0,72820.0,85032.65978544165,1216166400.0,1216166400.0,62580.0,62580.0,72820.0,85032.65978544165,62580.0,7.0,2816.0,2816.0,2072.4422879945155,0.0,45480.0,0.0,1218758400.0
2008-07-17,62450.0,72690.0,84856.01795463143,1216252800.0,1216252800.0,62450.0,62450.0,72690.0,84856.01795463143,62450.0,7.0,2908.0,2908.0,2140.149919562519,0.0,45480.0,0.0,1218758400.0
2008-07-18,62400.0,72640.0,84788.07878893518,1216339200.0,1216339200.0,62400.0,62400.0,72640.0,84788.07878893518,62400.0,7.0,1884.0,1884.0,1386.5345421099667,0.0,45480.0,0.0,1218758400.0
2008-07-21,62430.0,72670.0,84828.84228835293,1216598400.0,1216598400.0,62430.0,62430.0,72670.0,84828.84228835293,62430.0,7.0,3122.0,3122.0,2297.6437582098292,0.0,45480.0,0.0,1218758400.0
2008-07-22,62700.0,72940.0,85195.71378311267,1216684800.0,1216684800.0,62700.0,62700.0,72940.0,85195.71378311267,62700.0,7.0,2684.0,2684.0,1975.2965557447735,0.0,45480.0,0.0,1218758400.0
2008-07-23,62630.0,72870.0,85100.59895113799,1216771200.0,1216771200.0,62630.0,62630.0,72870.0,85100.59895113799,62630.0,7.0,1866.0,1866.0,1373.2873968031845,0.0,45480.0,0.0,1218758400.0
2008-07-24,62230.0,72470.0,84557.08562556785,1216857600.0,1216857600.0,62230.0,62230.0,72470.0,84557.08562556785,62230.0,7.0,3622.0,3622.0,2665.620016731581,0.0,45480.0,0.0,1218758400.0
2008-07-25,61600.0,71840.0,83701.05213779483,1216944000.0,1216944000.0,61600.0,61600.0,71840.0,83701.05213779483,61600.0,7.0,3010.0,3010.0,2215.2170763009553,0.0,45480.0,0.0,1218758400.0
2008-07-28,61860.0,72100.0,84054.33579941557,1217203200.0,1217203200.0,61860.0,61860.0,72100.0,84054.33579941557,61860.0,7.0,1534.0,1534.0,1128.95116114474,0.0,45480.0,0.0,1218758400.0
2008-07-29,61680.0,71920.0,83809.75480290894,1217289600.0,1217289600.0,61680.0,61680.0,71920.0,83809.75480290894,61680.0,7.0,2038.0,2038.0,1499.8712297346667,0.0,45480.0,0.0,1218758400.0
2008-07-30,61410.0,71650.0,83442.88330814922,1217376000.0,1217376000.0,61410.0,61410.0,71650.0,83442.88330814922,61410.0,7.0,3076.0,3076.0,2263.789942425828,0.0,45480.0,0.0,1218758400.0
2008-07-31,61980.0,72220.0,84217.38979708654,1217462400.0,1217462400.0,61980.0,61980.0,72220.0,84217.38979708654,61980.0,7.0,2316.0,2316.0,1704.4660294727626,0.0,45480.0,0.0,1218758400.0
2008-08-01,61720.0,71960.0,83864.10613546603,1217548800.0,1217548800.0,61720.0,61720.0,71960.0,83864.10613546603,61720.0,7.0,608.0,608.0,447.45913036245236,0.0,45480.0,0.0,1218758400.0
2008-08-04,61460.0,71700.0,83510.82247384547,1217808000.0,1217808000.0,61460.0,61460.0,71700.0,83510.82247384547,61460.0,7.0,1640.0,1640.0,1206.9621279513515,0.0,45480.0,0.0,1218758400.0
2008-08-05,60310.0,70550.0,81948.22166283146,1217894400.0,1217894400.0,60310.0,60310.0,70550.0,81948.22166283146,60310.0,7.0,4490.0,4490.0,3304.426801525345,0.0,45480.0,0.0,1218758400.0
2008-08-06,60470.0,70710.0,82165.62699305946,1217980800.0,1217980800.0,60470.0,60470.0,70710.0,82165.62699305946,60470.0,7.0,1440.0,1440.0,1059.7716245426495,0.0,45480.0,0.0,1218758400.0
2008-08-07,60380.0,70620.0,82043.33649480615,1218067200.0,1218067200.0,60380.0,60380.0,70620.0,82043.33649480615,60380.0,7.0,1180.0,1180.0,868.4239701113383,0.0,45480.0,0.0,1218758400.0
2008-08-08,60540.0,70780.0,82260.74182503417,1218153600.0,1218153600.0,60540.0,60540.0,70780.0,82260.74182503417,60540.0,7.0,2110.0,2110.0,1552.8598109617988,0.0,45480.0,0.0,1218758400.0
2008-08-11,59510.0,69750.0,80861.19501169119,1218412800.0,1218412800.0,59510.0,59510.0,69750.0,80861.19501169119,59510.0,7.0,1700.0,1700.0,1251.1192789739614,0.0,45520.0,0.0,1218758400.0
2008-08-12,58330.0,68570.0,79257.83070125946,1218499200.0,1218499200.0,58330.0,58330.0,68570.0,79257.83070125946,58330.0,7.0,1290.0,1290.0,949.3787469861242,0.0,45520.0,0.0,1218758400.0
2008-08-13,58100.0,68340.0,78945.31053905653,1218585600.0,1218585600.0,58100.0,58100.0,68340.0,78945.31053905653,58100.0,7.0,1070.0,1070.0,787.4691932365524,0.0,45520.0,0.0,1218758400.0
2008-08-14,58900.0,69140.0,80032.33719019673,1218672000.0,1218672000.0,58900.0,58900.0,69140.0,80032.33719019673,58900.0,7.0,1160.0,1160.0,853.7049197704681,0.0,45550.0,0.0,1218758400.0
2008-08-15,58000.0,68240.0,78809.43220766405,1218758400.0,1218758400.0,58000.0,58000.0,68240.0,78809.43220766405,58000.0,8.0,4506.0,4506.0,3363.6580365341183,0.0,44720.0,0.0,1218758400.0
2008-08-18,59390.0,68800.0,79559.61548212089,1219017600.0,1219017600.0,59390.0,59390.0,68800.0,79559.61548212089,59390.0,8.0,2488.0,2488.0,1857.2528173317537,0.0,44720.0,0.0,1221523200.0
2008-08-19,59120.0,68530.0,79197.91997479348,1219104000.0,1219104000.0,59120.0,59120.0,68530.0,79197.91997479348,59120.0,8.0,2800.0,2800.0,2090.1559037495626,0.0,44720.0,0.0,1221523200.0
2008-08-20,60030.0,69440.0,80416.96779578568,1219190400.0,1219190400.0,60030.0,60030.0,69440.0,80416.96779578568,60030.0,8.0,2828.0,2828.0,2111.0574627870587,0.0,44720.0,0.0,1221523200.0
2008-08-21,60360.0,69770.0,80859.0400825192,1219276800.0,1219276800.0,60360.0,60360.0,69770.0,80859.0400825192,60360.0,8.0,1554.0,1554.0,1160.0365265810074,0.0,44720.0,0.0,1221523200.0
2008-08-22,61330.0,70740.0,82158.46468291759,1219363200.0,1219363200.0,61330.0,61330.0,70740.0,82158.46468291759,61330.0,8.0,3132.0,3132.0,2337.9886751941526,0.0,44720.0,0.0,1221523200.0
2008-08-25,60620.0,70030.0,81207.33945994561,1219622400.0,1219622400.0,60620.0,60620.0,70030.0,81207.33945994561,60620.0,8.0,1346.0,1346.0,1004.7678023024682,0.0,44720.0,0.0,1221523200.0
2008-08-26,60660.0,70070.0,81260.92397954955,1219708800.0,1219708800.0,60660.0,60660.0,70070.0,81260.92397954955,60660.0,8.0,1436.0,1436.0,1071.9513849229902,0.0,44720.0,0.0,1221523200.0
2008-08-27,60270.0,69680.0,80738.47491340993,1219795200.0,1219795200.0,60270.0,60270.0,69680.0,80738.47491340993,60270.0,8.0,1330.0,1330.0,992.8240542810416,0.0,44720.0,0.0,1221523200.0
2008-08-28,60320.0,69730.0,80805.45556291504,1219881600.0,1219881600.0,60320.0,60320.0,69730.0,80805.45556291504,60320.0,8.0,1478.0,1478.0,1103.303723479233,0.0,44720.0,0.0,1221523200.0
2008-08-29,59920.0,69330.0,80269.61036687456,1219968000.0,1219968000.0,59920.0,59920.0,69330.0,80269.61036687456,59920.0,8.0,1954.0,1954.0,1458.6302271166585,0.0,44720.0,0.0,1221523200.0
2008-09-01,59710.0,69120.0,79988.29163895329,1220227200.0,1220227200.0,59710.0,59710.0,69120.0,79988.29163895329,59710.0,8.0,1174.0,1174.0,876.3725110721388,0.0,44720.0,0.0,1221523200.0
2008-09-02,58750.0,68160.0,78702.26316845599,1220313600.0,1220313600.0,58750.0,58750.0,68160.0,78702.26316845599,58750.0,8.0,2330.0,2330.0,1739.3083056201715,0.0,44720.0,0.0,1221523200.0
2008-09-03,59220.0,68630.0,79331.88127380358,1220400000.0,1220400000.0,59220.0,59220.0,68630.0,79331.88127380358,59220.0,8.0,650.0,650.0,485.2147633704341,0.0,44720.0,0.0,1221523200.0
2008-09-04,59200.0,68610.0,79305.08901400154,1220486400.0,1220486400.0,59200.0,59200.0,68610.0,79305.08901400154,59200.0,8.0,530.0,530.0,395.6366532097386,0.0,44720.0,0.0,1221523200.0
2008-09-05,58550.0,67960.0,78434.34057043568,1220572800.0,1220572800.0,58550.0,58550.0,67960.0,78434.34057043568,58550.0,8.0,2490.0,2490.0,1858.7457858344335,0.0,44720.0,0.0,1221523200.0
2008-09-08,57590.0,67000.0,77148.31209993835,1220832000.0,1220832000.0,57590.0,57590.0,67000.0,77148.31209993835,57590.0,8.0,1890.0,1890.0,1410.8552350309556,0.0,44720.0,0.0,1221523200.0
2008-09-09,57580.0,66990.0,77134.91597003734,1220918400.0,1220918400.0,57580.0,57580.0,66990.0,77134.91597003734,57580.0,8.0,1740.0,1740.0,1298.8825973300864,0.0,44630.0,0.0,1221523200.0
2008-09-10,58060.0,67470.0,77777.93020528604,1221004800.0,1221004800.0,58060.0,58060.0,67470.0,77777.93020528604,58060.0,8.0,1500.0,1500.0,1119.7263770086947,0.0,44630.0,0.0,1221523200.0
2008-09-11,58910.0,68320.0,78916.60124687225,1221091200.0,1221091200.0,58910.0,58910.0,68320.0,78916.60124687225,58910.0,8.0,2210.0,2210.0,1649.7301954594766,0.0,44630.0,0.0,1221523200.0
2008-09-12,58940.0,68350.0,78956.78963657518,1221177600.0,1221177600.0,58940.0,58940.0,68350.0,78956.78963657518,58940.0,8.0,2530.0,2530.0,1888.6051558879974,0.0,44630.0,0.0,1221523200.0
2008-09-16,55540.0,64950.0,74402.10547023054,1221523200.0,1221523200.0,55540.0,55540.0,64950.0,74402.10547023054,55540.0,9.0,6270.0,6270.0,4833.830947753224,0.0,42810.0,0.0,1221523200.0
2008-09-17,55470.0,63060.0,71950.57166028055,1221609600.0,1221609600.0,55470.0,55470.0,63060.0,71950.57166028055,55470.0,9.0,4270.0,4270.0,3291.9390983901562,0.0,42490.0,0.0,1224028800.0
2008-09-18,54760.0,62350.0,71029.62509675414,1221696000.0,1221696000.0,54760.0,54760.0,62350.0,71029.62509675414,54760.0,9.0,4760.0,4760.0,3669.7026014841063,0.0,42490.0,0.0,1224028800.0
2008-09-19,54420.0,62010.0,70588.60843253048,1221782400.0,1221782400.0,54420.0,54420.0,62010.0,70588.60843253048,54420.0,9.0,4054.0,4054.0,3125.414778658944,0.0,42490.0,0.0,1224028800.0
2008-09-22,55830.0,63420.0,72417.53048122332,1222041600.0,1222041600.0,55830.0,55830.0,63420.0,72417.53048122332,55830.0,9.0,4748.0,4748.0,3660.451250387927,0.0,42490.0,0.0,1224028800.0
2008-09-23,56470.0,64060.0,73247.67949623289,1222128000.0,1222128000.0,56470.0,56470.0,64060.0,73247.67949623289,56470.0,9.0,3696.0,3696.0,2849.416137622953,0.0,42490.0,0.0,1224028800.0
2008-09-24,55430.0,63020.0,71898.68734684233,1222214400.0,1222214400.0,55430.0,55430.0,63020.0,71898.68734684233,55430.0,9.0,3068.0,3068.0,2365.262096922953,0.0,42490.0,0.0,1224028800.0
2008-09-25,55790.0,63380.0,72365.64616778526,1222300800.0,1222300800.0,55790.0,55790.0,63380.0,72365.64616778526,55790.0,9.0,2528.0,2528.0,1948.9512975949217,0.0,42490.0,0.0,1224028800.0
2008-09-26,56070.0,63660.0,72728.83636185197,1222387200.0,1222387200.0,56070.0,56070.0,63660.0,72728.83636185197,56070.0,9.0,6492.0,6492.0,5004.980943032526,0.0,42490.0,0.0,1224028800.0
2008-10-06,53820.0,61410.0,69810.34373095895,1223251200.0,1223251200.0,53820.0,53820.0,61410.0,69810.34373095895,53820.0,9.0,24.0,24.0,18.50270219235685,0.0,42490.0,0.0,1224028800.0
2008-10-07,51120.0,58710.0,66308.15257388749,1223337600.0,1223337600.0,51120.0,51120.0,58710.0,66308.15257388749,51120.0,9.0,10.0,10.0,7.709459246815353,0.0,42490.0,0.0,1224028800.0
2008-10-08,48050.0,55640.0,62326.03151751364,1223424000.0,1223424000.0,48050.0,48050.0,55640.0,62326.03151751364,48050.0,9.0,1920.0,1920.0,1480.2161753885478,0.0,42490.0,0.0,1224028800.0
2008-10-10,46120.0,53710.0,59822.6133941254,1223596800.0,1223596800.0,46120.0,46120.0,53710.0,59822.6133941254,46120.0,9.0,10.0,10.0,7.709459246815353,0.0,42490.0,0.0,1224028800.0
2008-10-13,43810.0,51400.0,56826.294293075334,1223856000.0,1223856000.0,43810.0,43810.0,51400.0,56826.294293075334,43810.0,9.0,50.0,50.0,38.547296234076775,0.0,42240.0,0.0,1224028800.0
2008-10-14,44800.0,52390.0,58110.43105066821,1223942400.0,1223942400.0,44800.0,44800.0,52390.0,58110.43105066821,44800.0,9.0,8230.0,8230.0,6344.884960129029,0.0,42240.0,0.0,1224028800.0
2008-10-15,42480.0,50070.0,55101.140871258605,1224028800.0,1224028800.0,42480.0,42480.0,50070.0,55101.140871258605,42480.0,10.0,1324.0,1324.0,1033.2272453853384,0.0,41720.0,0.0,1224028800.0
2008-10-16,40350.0,47420.0,51705.37288733222,1224115200.0,1224115200.0,40350.0,40350.0,47420.0,51705.37288733222,40350.0,10.0,4.0,4.0,3.1215324633998156,0.0,41720.0,0.0,1226880000.0
2008-10-17,38660.0,45730.0,49539.76990890371,1224201600.0,1224201600.0,38660.0,38660.0,45730.0,49539.76990890371,38660.0,10.0,17188.0,17188.0,13413.224995228999,0.0,41720.0,0.0,1226880000.0
2008-10-20,39410.0,46480.0,50500.83631944888,1224460800.0,1224460800.0,39410.0,39410.0,46480.0,50500.83631944888,39410.0,10.0,3986.0,3986.0,3110.6070997779116,0.0,41290.0,0.0,1226880000.0
2008-10-21,38260.0,45330.0,49027.201156612864,1224547200.0,1224547200.0,38260.0,38260.0,45330.0,49027.201156612864,38260.0,10.0,3562.0,3562.0,2779.7246586575357,0.0,41290.0,0.0,1226880000.0
2008-10-22,36340.0,43410.0,46566.87114561712,1224633600.0,1224633600.0,36340.0,36340.0,43410.0,46566.87114561712,36340.0,10.0,102.0,102.0,79.59907781669527,0.0,41290.0,0.0,1226880000.0
2008-10-23,34150.0,41220.0,43760.55722682518,1224720000.0,1224720000.0,34150.0,34150.0,41220.0,43760.55722682518,34150.0,10.0,146.0,146.0,113.93593491409321,0.0,41290.0,0.0,1226880000.0
2008-10-24,34150.0,41220.0,43760.55722682518,1224806400.0,1224806400.0,34150.0,34150.0,41220.0,43760.55722682518,34150.0,10.0,0.0,0.0,0.0,0.0,41290.0,0.0,1226880000.0
2008-10-27,32780.0,39850.0,42005.00925022918,1225065600.0,1225065600.0,32780.0,32780.0,39850.0,42005.00925022918,32780.0,10.0,4.0,4.0,3.1215324633998156,0.0,41290.0,0.0,1226880000.0
2008-10-28,31700.0,38770.0,40621.07361904411,1225152000.0,1225152000.0,31700.0,31700.0,38770.0,40621.07361904411,31700.0,10.0,4436.0,4436.0,3461.779501910397,0.0,41290.0,0.0,1226880000.0
2008-10-29,32600.0,39670.0,41774.35331169837,1225238400.0,1225238400.0,32600.0,32600.0,39670.0,41774.35331169837,32600.0,10.0,2754.0,2754.0,2149.1751010507733,0.0,41290.0,0.0,1226880000.0
2008-10-30,33890.0,40960.0,43427.38753783614,1225324800.0,1225324800.0,33890.0,33890.0,40960.0,43427.38753783614,33890.0,10.0,496.0,496.0,387.07002546157696,0.0,41290.0,0.0,1226880000.0
2008-10-31,32350.0,39420.0,41453.99784151668,1225411200.0,1225411200.0,32350.0,32350.0,39420.0,41453.99784151668,32350.0,10.0,3100.0,3100.0,2419.1876591348555,0.0,41290.0,0.0,1226880000.0
2008-11-03,33370.0,40440.0,42761.04815985814,1225670400.0,1225670400.0,33370.0,33370.0,40440.0,42761.04815985814,33370.0,10.0,1714.0,1714.0,1337.5766605668193,0.0,41290.0,0.0,1226880000.0
2008-11-04,33000.0,40070.0,42286.92206398915,1225756800.0,1225756800.0,33000.0,33000.0,40070.0,42286.92206398915,33000.0,10.0,1530.0,1530.0,1193.986167250429,0.0,41290.0,0.0,1226880000.0
2008-11-05,33460.0,40530.0,42876.37612912356,1225843200.0,1225843200.0,33460.0,33460.0,40530.0,42876.37612912356,33460.0,10.0,1910.0,1910.0,1490.5317512734111,0.0,41290.0,0.0,1226880000.0
2008-11-06,32170.0,39240.0,41223.34190298581,1225929600.0,1225929600.0,32170.0,32170.0,39240.0,41223.34190298581,32170.0,10.0,1630.0,1630.0,1272.0244788354232,0.0,41290.0,0.0,1226880000.0
2008-11-07,30850.0,37920.0,39531.86502042626,1226016000.0,1226016000.0,30850.0,30850.0,37920.0,39531.86502042626,30850.0,10.0,4170.0,4170.0,3254.197593094308,0.0,41290.0,0.0,1226880000.0
2008-11-10,32050.0,39120.0,41069.571277298586,1226275200.0,1226275200.0,32050.0,32050.0,39120.0,41069.571277298586,32050.0,10.0,1070.0,1070.0,835.0099339594502,0.0,41290.0,0.0,1226880000.0
2008-11-11,31600.0,38670.0,40492.93143097149,1226361600.0,1226361600.0,31600.0,31600.0,38670.0,40492.93143097149,31600.0,10.0,4630.0,4630.0,3613.1738263852812,0.0,41290.0,0.0,1226880000.0
2008-11-12,30800.0,37870.0,39467.793926389866,1226448000.0,1226448000.0,30800.0,30800.0,37870.0,39467.793926389866,30800.0,10.0,5250.0,5250.0,4097.011358212254,0.0,41290.0,0.0,1226880000.0
2008-11-13,30940.0,38010.0,39647.19298969166,1226534400.0,1226534400.0,30940.0,30940.0,38010.0,39647.19298969166,30940.0,10.0,5690.0,5690.0,4440.379929186235,0.0,41330.0,0.0,1226880000.0
2008-11-14,31990.0,39060.0,40992.685964454926,1226620800.0,1226620800.0,31990.0,31990.0,39060.0,40992.685964454926,31990.0,10.0,1570.0,1570.0,1225.201491884426,0.0,41330.0,0.0,1226880000.0
2008-11-17,30270.0,37340.0,38788.640329604605,1226880000.0,1226880000.0,30270.0,30270.0,37340.0,38788.640329604605,30270.0,11.0,4072.0,4072.0,3345.6867499671616,0.0,39730.0,0.0,1226880000.0
2008-11-18,30150.0,35620.0,36695.2464994534,1226966400.0,1226966400.0,30150.0,30150.0,35620.0,36695.2464994534,30150.0,11.0,3766.0,3766.0,3094.2672643360324,0.0,38480.0,0.0,1229299200.0
2008-11-19,30420.0,35890.0,37023.86064720971,1227052800.0,1227052800.0,30420.0,30420.0,35890.0,37023.86064720971,30420.0,11.0,1252.0,1252.0,1028.6836470920641,0.0,38480.0,0.0,1229299200.0
2008-11-20,29740.0,35210.0,36196.23983063827,1227139200.0,1227139200.0,29740.0,29740.0,35210.0,36196.23983063827,29740.0,11.0,4898.0,4898.0,4024.3550347100095,0.0,38480.0,0.0,1229299200.0
2008-11-21,28720.0,34190.0,34954.808605781145,1227225600.0,1227225600.0,28720.0,28720.0,34190.0,34954.808605781145,28720.0,11.0,4346.0,4346.0,3570.8140018067998,0.0,38480.0,0.0,1229299200.0
2008-11-24,28790.0,34260.0,35040.0048663105,1227484800.0,1227484800.0,28790.0,28790.0,34260.0,35040.0048663105,28790.0,11.0,2286.0,2286.0,1878.2514514796,0.0,38480.0,0.0,1229299200.0
2008-11-25,29670.0,35140.0,36111.04357010884,1227571200.0,1227571200.0,29670.0,29670.0,35140.0,36111.04357010884,29670.0,11.0,3370.0,3370.0,2768.9008711663387,0.0,38480.0,0.0,1229299200.0
2008-11-26,29360.0,34830.0,35733.745844907135,1227657600.0,1227657600.0,29360.0,29360.0,34830.0,35733.745844907135,29360.0,11.0,1752.0,1752.0,1439.4998000841022,0.0,38480.0,0.0,1229299200.0
2008-11-27,29790.0,35260.0,36257.09430244495,1227744000.0,1227744000.0,29790.0,29790.0,35260.0,36257.09430244495,29790.0,11.0,2564.0,2564.0,2106.6652325431755,0.0,38480.0,0.0,1229299200.0
2008-11-28,29530.0,35000.0,35940.651049050015,1227830400.0,1227830400.0,29530.0,29530.0,35000.0,35940.651049050015,29530.0,11.0,1926.0,1926.0,1582.4638213253322,0.0,38480.0,0.0,1229299200.0
2008-12-01,29620.0,35090.0,36050.18909830206,1228089600.0,1228089600.0,29620.0,29620.0,35090.0,36050.18909830206,29620.0,11.0,2236.0,2236.0,1837.1698361803965,0.0,38480.0,0.0,1229299200.0
2008-12-02,29450.0,34920.0,35843.28389415926,1228176000.0,1228176000.0,29450.0,29450.0,34920.0,35843.28389415926,29450.0,11.0,1610.0,1610.0,1322.8280126343632,0.0,38480.0,0.0,1229299200.0
2008-12-03,29060.0,34530.0,35368.61901406682,1228262400.0,1228262400.0,29060.0,29060.0,34530.0,35368.61901406682,29060.0,11.0,2290.0,2290.0,1881.5379807035367,0.0,38480.0,0.0,1229299200.0
2008-12-04,27980.0,33450.0,34054.162423041635,1228348800.0,1228348800.0,27980.0,27980.0,33450.0,34054.162423041635,27980.0,11.0,3090.0,3090.0,2538.8438254907983,0.0,38480.0,0.0,1229299200.0
2008-12-05,26870.0,32340.0,32703.19314893241,1228435200.0,1228435200.0,26870.0,26870.0,32340.0,32703.19314893241,26870.0,11.0,1930.0,1930.0,1585.750350549267,0.0,38480.0,0.0,1229299200.0
2008-12-08,26720.0,32190.0,32520.629733512244,1228694400.0,1228694400.0,26720.0,26720.0,32190.0,32520.629733512244,26720.0,11.0,2020.0,2020.0,1659.6972580878353,0.0,38480.0,0.0,1229299200.0
2008-12-09,26930.0,32400.0,32776.21851510044,1228780800.0,1228780800.0,26930.0,26930.0,32400.0,32776.21851510044,26930.0,11.0,2060.0,2060.0,1692.5625503271983,0.0,38480.0,0.0,1229299200.0
2008-12-10,27520.0,32990.0,33494.30128241983,1228867200.0,1228867200.0,27520.0,27520.0,32990.0,33494.30128241983,27520.0,11.0,1900.0,1900.0,1561.1013813697466,0.0,38480.0,0.0,1229299200.0
2008-12-11,27670.0,33140.0,33676.86469783997,1228953600.0,1228953600.0,27670.0,27670.0,33140.0,33676.86469783997,27670.0,11.0,1950.0,1950.0,1602.18299666895,0.0,38520.0,0.0,1229299200.0
2008-12-12,27350.0,32820.0,33287.39607827691,1229040000.0,1229040000.0,27350.0,27350.0,32820.0,33287.39607827691,27350.0,11.0,2060.0,2060.0,1692.5625503271983,0.0,38520.0,0.0,1229299200.0
2008-12-15,26350.0,31820.0,32070.306642142477,1229299200.0,1229299200.0,26350.0,26350.0,31820.0,32070.306642142477,26350.0,0.0,2726.0,2726.0,2381.720912503792,0.0,36850.0,0.0,1229299200.0
2008-12-16,25650.0,29450.0,29357.721819091894,1229385600.0,1229385600.0,25650.0,25650.0,29450.0,29357.721819091894,25650.0,0.0,4066.0,4066.0,3552.4861446223094,0.0,36850.0,0.0,1229299200.0
2008-12-17,25530.0,29330.0,29220.375752101994,1229472000.0,1229472000.0,25530.0,25530.0,29330.0,29220.375752101994,25530.0,0.0,7394.0,7394.0,6460.17770618233,0.0,36850.0,0.0,1229299200.0
2008-12-18,24920.0,28720.0,28522.19991157,1229558400.0,1229558400.0,24920.0,24920.0,28720.0,28522.19991157,24920.0,0.0,4670.0,4670.0,4080.204204472747,0.0,36550.0,0.0,1229299200.0
2008-12-19,24090.0,27890.0,27572.222948223156,1229644800.0,1229644800.0,24090.0,24090.0,27890.0,27572.222948223156,24090.0,0.0,3562.0,3562.0,3112.1386244822106,0.0,36550.0,0.0,1229299200.0
2008-12-22,24810.0,28610.0,28396.29935016258,1229904000.0,1229904000.0,24810.0,24810.0,28610.0,28396.29935016258,24810.0,0.0,2696.0,2696.0,2355.5097505906915,0.0,36550.0,0.0,1229299200.0
2008-12-23,24460.0,28260.0,27995.70665477536,1229990400.0,1229990400.0,24460.0,24460.0,28260.0,27995.70665477536,24460.0,0.0,2472.0,2472.0,2159.7997416395356,0.0,36550.0,0.0,1229299200.0
2008-12-24,24160.0,27960.0,27652.341487300593,1230076800.0,1230076800.0,24160.0,24160.0,27960.0,27652.341487300593,24160.0,0.0,3306.0,3306.0,2888.4700428237456,0.0,36550.0,0.0,1229299200.0
2008-12-25,24320.0,28120.0,27835.46957662047,1230163200.0,1230163200.0,24320.0,24320.0,28120.0,27835.46957662047,24320.0,0.0,2066.0,2066.0,1805.0753504155646,0.0,36550.0,0.0,1229299200.0
